-24.6;-4.945884;-4.9458847;-4.9458857;-4.945886;-4.945888;-4.94589;-4.9458933;-4.945899;-4.9459066;-4.945919;-4.9459367;-4.945963;-4.9460034;-4.9460635;-4.946154;-4.9462905;-4.9464946;-4.946802;-4.947263;-4.947957;-4.949001;-4.950573;-4.952943;-4.9565234;-4.961943;-4.97017;-4.9826846;-5.001709;-5.030324;-5.0716825;-5.124337;-5.1656713;-5.1170363;-4.839398;-4.2820625;-3.6365287;-3.1337743;-2.824174;-2.6508427;-2.5548513;-2.5002942;-2.4681673;-2.4486136;-2.4363785;-2.4284801;-2.4227376;-2.4143066;-2.3493795;-1.325942;-0.3639689;-0.2390767;-0.18977478;0.23578739;1.8552094;2.109697;2.134114;2.139968;2.1447783;2.1517165;2.1627574;2.180933;2.2118933;2.2666247;2.366273;2.5471232;2.85082;3.271367;3.7045279;4.0328155;4.2334003;4.344663;4.4055624;4.439773;4.4597173;4.4717584;4.479237;4.4839816;4.4870377;4.489028;4.4903326;4.491193;4.4917617;4.492139;4.492389;4.4925556;4.4926667;4.4927397;4.4927893;4.4928217;4.492843;4.492858;4.4928675;4.492874;4.4928784;4.492881;4.492883;4.492884;4.492885;4.492886;4.4928856
-24.0;-5.099025;-5.0990257;-5.0990276;-5.099029;-5.0990324;-5.099036;-5.0990424;-5.0990524;-5.099067;-5.099089;-5.0991225;-5.0991716;-5.0992465;-5.0993586;-5.099527;-5.0997796;-5.1001587;-5.1007295;-5.1015854;-5.1028724;-5.104808;-5.1077185;-5.1121;-5.118703;-5.12866;-5.143688;-5.1663513;-5.200341;-5.2504077;-5.3204637;-5.4054174;-5.4679866;-5.4035616;-5.0626693;-4.425071;-3.7180436;-3.1795728;-2.8514817;-2.6687214;-2.56776;-2.5104537;-2.4767327;-2.4562182;-2.443392;-2.4351537;-2.4294307;-2.4227905;-2.3812938;-1.6126901;-0.5668556;-0.39879194;-0.3433155;0.08296555;1.7023673;1.9567682;1.9811164;1.986923;1.9917015;1.9986188;2.0096455;2.0278115;2.058766;2.113493;2.2131383;2.3939867;2.6976826;3.1182284;3.5513887;3.8796763;4.0802608;4.191523;4.252423;4.2866335;4.306577;4.3186183;4.326097;4.3308415;4.3338976;4.335888;4.3371925;4.3380527;4.3386216;4.338999;4.339249;4.3394156;4.3395267;4.3395996;4.339649;4.3396816;4.339703;4.339718;4.3397274;4.339734;4.3397384;4.3397408;4.339743;4.339744;4.339745;4.339746;4.3397455
-23.4;-5.3481946;-5.348196;-5.3481984;-5.3482013;-5.348206;-5.3482122;-5.3482223;-5.348238;-5.3482614;-5.348296;-5.3483486;-5.3484263;-5.3485446;-5.348721;-5.3489866;-5.3493853;-5.349983;-5.350883;-5.352232;-5.354258;-5.3573;-5.3618655;-5.3687153;-5.3789854;-5.3943567;-5.4172907;-5.451268;-5.5008426;-5.570753;-5.6618657;-5.7590027;-5.805729;-5.6820564;-5.253142;-4.5360823;-3.7779496;-3.2123077;-2.8707385;-2.6812456;-2.5767713;-2.5175319;-2.4826937;-2.4615073;-2.448268;-2.4397926;-2.4340827;-2.4286947;-2.403874;-1.891615;-0.87153536;-0.6560879;-0.592986;-0.1658042;1.4535724;1.7078643;1.7321262;1.7378736;1.7426122;1.7495029;1.7605121;1.7786665;1.8096129;1.8643347;1.9639765;2.1448228;2.448517;2.8690617;3.3022213;3.6305084;3.8310924;3.942355;4.003254;4.0374646;4.057409;4.06945;4.076928;4.0816727;4.0847287;4.086719;4.0880237;4.088884;4.0894527;4.08983;4.0900803;4.0902467;4.090358;4.0904307;4.0904803;4.0905128;4.090534;4.090549;4.0905585;4.090565;4.0905695;4.090572;4.0905743;4.090575;4.090576;4.090577;4.0905766
-22.8;-5.702135;-5.702137;-5.70214;-5.702143;-5.7021494;-5.702158;-5.7021704;-5.702191;-5.702221;-5.7022657;-5.702333;-5.7024336;-5.702585;-5.7028127;-5.7031546;-5.7036676;-5.7044373;-5.705593;-5.7073255;-5.7099237;-5.7138147;-5.719636;-5.728325;-5.741253;-5.760379;-5.7884135;-5.8288374;-5.8853927;-5.9599957;-6.0467677;-6.11887;-6.1088123;-5.9013352;-5.387688;-4.6091084;-3.815859;-3.232633;-2.8825872;-2.6889172;-2.5822787;-2.5218525;-2.4863296;-2.4647324;-2.4512396;-2.4426193;-2.4369175;-2.4322958;-2.4177985;-2.1113803;-1.2575186;-1.0161982;-0.94731903;-0.51942974;1.099927;1.3541329;1.3783273;1.3840278;1.388735;1.3956051;1.4066001;1.4247453;1.4556855;1.5104033;1.6100423;1.7908868;2.0945797;2.5151238;2.9482827;3.2765694;3.4771533;3.5884156;3.6493146;3.6835253;3.703469;3.7155106;3.7229886;3.7277331;3.7307894;3.7327795;3.734084;3.734944;3.7355132;3.7358904;3.736141;3.7363071;3.7364182;3.7364914;3.7365408;3.7365732;3.7365947;3.7366092;3.7366192;3.7366257;3.73663;3.7366323;3.7366347;3.7366357;3.7366369;3.7366376;3.7366374
-22.2;-6.104455;-6.1044564;-6.1044593;-6.1044626;-6.1044693;-6.1044774;-6.1044903;-6.1045103;-6.1045403;-6.1045847;-6.104652;-6.1047525;-6.104903;-6.10513;-6.10547;-6.105981;-6.1067467;-6.1078954;-6.1096153;-6.1121893;-6.116034;-6.1217604;-6.130252;-6.142761;-6.160992;-6.18711;-6.223462;-6.271551;-6.3292747;-6.384788;-6.4056363;-6.3256116;-6.0432105;-5.468429;-4.650969;-3.8370783;-3.2438815;-2.8891091;-2.6931286;-2.5852978;-2.5242195;-2.4883208;-2.4664977;-2.4528666;-2.4441667;-2.4384692;-2.4342675;-2.4254727;-2.253639;-1.6407646;-1.4180585;-1.3496313;-0.92175347;0.6976032;0.95181036;0.97600543;0.98170674;0.9864147;0.9932847;1.0042801;1.0224254;1.0533656;1.1080835;1.2077224;1.3885671;1.69226;2.112804;2.545963;2.87425;3.0748336;3.186096;3.2469947;3.2812054;3.3011491;3.3131907;3.320669;3.3254135;3.3284698;3.3304598;3.3317642;3.3326244;3.3331935;3.3335707;3.3338213;3.3339875;3.3340986;3.3341718;3.3342211;3.3342535;3.334275;3.3342896;3.3342996;3.334306;3.3343103;3.3343127;3.334315;3.334316;3.3343172;3.334318;3.3343177
-21.6;-6.4565153;-6.4565167;-6.456519;-6.456522;-6.4565268;-6.4565334;-6.456543;-6.4565587;-6.4565816;-6.4566164;-6.456668;-6.456745;-6.4568615;-6.457036;-6.4572983;-6.4576917;-6.458281;-6.4591646;-6.4604855;-6.4624577;-6.465394;-6.4697437;-6.4761453;-6.485465;-6.498802;-6.5173736;-6.5420566;-6.572199;-6.6029267;-6.6199074;-6.590887;-6.4554996;-6.122923;-5.511807;-4.6728835;-3.8480422;-3.2496576;-2.8924487;-2.6952822;-2.5868409;-2.5254285;-2.4893374;-2.4673991;-2.453697;-2.4449568;-2.4392614;-2.4352746;-2.4294055;-2.3335915;-1.9361713;-1.7633674;-1.7012901;-1.2741342;0.34524298;0.599537;0.6238009;0.62954986;0.63428926;0.64118075;0.6521901;0.67034507;0.7012913;0.7560134;0.8556553;1.036502;1.3401959;1.7607411;2.1939006;2.5221875;2.7227716;2.834034;2.8949332;2.929144;2.9490874;2.961129;2.9686072;2.9733517;2.976408;2.978398;2.9797025;2.9805627;2.9811318;2.981509;2.9817595;2.9819257;2.9820368;2.98211;2.9821594;2.9821918;2.9822133;2.9822278;2.9822378;2.9822443;2.9822485;2.982251;2.9822533;2.9822543;2.9822555;2.9822562;2.982256
-21.0;-6.7033105;-6.7033114;-6.703313;-6.703315;-6.7033176;-6.7033215;-6.7033277;-6.7033377;-6.703352;-6.703374;-6.7034063;-6.703455;-6.7035284;-6.703638;-6.703803;-6.70405;-6.70442;-6.704974;-6.705801;-6.7070312;-6.708855;-6.7115393;-6.7154474;-6.721045;-6.7288475;-6.739245;-6.7520065;-6.765143;-6.772545;-6.759576;-6.6958904;-6.5258884;-6.164588;-5.533941;-4.6839147;-3.853525;-3.2525365;-2.8941112;-2.6963532;-2.5876079;-2.5260293;-2.4898424;-2.4678469;-2.45411;-2.4453495;-2.4396553;-2.4357753;-2.4313629;-2.3753886;-2.1243985;-2.0019803;-1.9475839;-1.5213292;0.098073006;0.35247636;0.37682605;0.38263416;0.38741374;0.39433146;0.4053589;0.42352533;0.45447958;0.5092069;0.60885215;0.7897011;1.093397;1.513943;1.947103;2.2753906;2.475975;2.5872376;2.648137;2.6823478;2.7022913;2.7143328;2.7218113;2.7265558;2.729612;2.7316022;2.7329066;2.7337668;2.734336;2.734713;2.7349637;2.7351298;2.735241;2.7353141;2.7353635;2.735396;2.7354174;2.735432;2.735442;2.7354484;2.7354527;2.735455;2.7354574;2.7354584;2.7354596;2.7354603;2.73546
-20.4;-6.8545494;-6.8545504;-6.854551;-6.8545513;-6.854553;-6.8545556;-6.8545585;-6.8545637;-6.8545713;-6.8545833;-6.8546004;-6.8546267;-6.8546658;-6.854724;-6.854812;-6.8549438;-6.8551397;-6.8554344;-6.8558707;-6.856518;-6.857469;-6.8588514;-6.8608246;-6.8635607;-6.8671665;-6.8714857;-6.8756175;-6.876879;-6.8687167;-6.8368077;-6.7524285;-6.56287;-6.1860647;-5.5452094;-4.689493;-3.8562877;-3.2539854;-2.8949468;-2.6968915;-2.5879931;-2.5263314;-2.4900966;-2.4680717;-2.454317;-2.4455464;-2.4398527;-2.4360263;-2.4323475;-2.3969355;-2.232923;-2.1468248;-2.098426;-1.6728852;-0.053462982;0.20102668;0.22544503;0.23130012;0.23611116;0.24304986;0.25409126;0.27226734;0.30322766;0.35795915;0.45760703;0.6384584;0.9421551;1.3627017;1.7958624;2.12415;2.324735;2.4359975;2.4968972;2.531108;2.5510516;2.5630932;2.5705717;2.5753162;2.5783725;2.5803626;2.581667;2.5825272;2.5830963;2.5834734;2.583724;2.5838902;2.5840013;2.5840745;2.5841238;2.5841563;2.5841777;2.5841923;2.5842023;2.5842087;2.584213;2.5842154;2.5842178;2.5842187;2.58422;2.5842206;2.5842204
-19.8;-6.942494;-6.9424944;-6.9424944;-6.9424944;-6.9424953;-6.9424963;-6.9424973;-6.9425;-6.942503;-6.9425087;-6.9425154;-6.9425263;-6.942543;-6.9425673;-6.9426045;-6.94266;-6.942742;-6.942865;-6.943044;-6.943307;-6.9436846;-6.944213;-6.944921;-6.945796;-6.946691;-6.9471245;-6.945816;-6.939731;-6.922168;-6.879137;-6.7829704;-6.5825877;-6.1974015;-5.55112;-4.692408;-3.8577287;-3.2547402;-2.8953824;-2.6971722;-2.588194;-2.5264888;-2.4902287;-2.4681892;-2.4544253;-2.4456491;-2.439956;-2.4361572;-2.4328606;-2.4083097;-2.2938151;-2.2305741;-2.1861084;-1.7610388;-0.14160371;0.11294317;0.13740635;0.14329267;0.1481247;0.15507746;0.16612768;0.18430996;0.21527457;0.2700088;0.3696587;0.550511;0.85420847;1.274756;1.707917;2.0362053;2.2367897;2.3480525;2.408952;2.4431627;2.4631066;2.4751482;2.482627;2.4873714;2.4904277;2.4924178;2.4937222;2.4945824;2.4951515;2.4955287;2.4957793;2.4959455;2.4960566;2.4961298;2.496179;2.4962115;2.496233;2.4962475;2.4962575;2.496264;2.4962683;2.4962707;2.496273;2.496274;2.4962752;2.496276;2.4962757
-19.2;-6.9935765;-6.9935765;-6.993577;-6.993577;-6.993577;-6.993577;-6.993577;-6.993578;-6.9935784;-6.993579;-6.99358;-6.993582;-6.993584;-6.9935875;-6.993593;-6.993601;-6.9936123;-6.9936285;-6.9936485;-6.993673;-6.9936953;-6.9936953;-6.993622;-6.9933496;-6.9925814;-6.9906425;-6.98604;-6.975551;-6.9524255;-6.9029136;-6.7999887;-6.593497;-6.2036405;-5.554361;-4.6940045;-3.8585174;-3.2551532;-2.8956203;-2.697325;-2.5883036;-2.5265746;-2.4903011;-2.4682534;-2.4544842;-2.4457054;-2.4400122;-2.436229;-2.433141;-2.4145694;-2.3284686;-2.2790608;-2.2370288;-1.8122516;-0.19280839;0.061773777;0.086265326;0.092170715;0.09701562;0.103976965;0.11503315;0.13321924;0.16418648;0.21892238;0.31857324;0.49942625;0.8031242;1.2236722;1.6568334;1.9851217;2.1857061;2.296969;2.357869;2.3920796;2.4120233;2.4240649;2.4315436;2.436288;2.4393444;2.4413345;2.4426389;2.443499;2.4440682;2.4444454;2.444696;2.4448621;2.4449732;2.4450464;2.4450958;2.4451282;2.44515;2.4451642;2.4451742;2.4451807;2.445185;2.4451873;2.4451897;2.4451907;2.4451919;2.4451926;2.4451923
-18.6;-7.023903;-7.0239024;-7.023903;-7.023902;-7.0239024;-7.023902;-7.023901;-7.0239005;-7.023899;-7.0238976;-7.023895;-7.0238905;-7.023885;-7.023875;-7.023861;-7.02384;-7.0238075;-7.023758;-7.0236797;-7.023557;-7.0233607;-7.023036;-7.0224824;-7.0215073;-7.0197206;-7.0163345;-7.0097303;-6.9965825;-6.970121;-6.916758;-6.8098536;-6.5997953;-6.2072315;-5.5562234;-4.69492;-3.8589694;-3.25539;-2.8957567;-2.697413;-2.5883665;-2.526624;-2.4903421;-2.46829;-2.454518;-2.4457376;-2.4400444;-2.43627;-2.4333017;-2.4181726;-2.3487978;-2.3077896;-2.2672546;-1.842658;-0.22320914;0.03139448;0.055903196;0.06182027;0.066673756;0.07364035;0.08470011;0.102888346;0.13385725;0.18859434;0.28824592;0.46909916;0.77279794;1.1933457;1.626507;1.9547954;2.1553798;2.266643;2.3275425;2.3617532;2.3816972;2.3937387;2.4012172;2.4059618;2.409018;2.4110081;2.4123127;2.4131727;2.4137418;2.4141192;2.4143696;2.4145358;2.4146469;2.41472;2.4147694;2.4148018;2.4148235;2.4148378;2.4148479;2.4148543;2.4148586;2.414861;2.4148633;2.4148643;2.4148655;2.4148662;2.414866
-18.0;-7.042384;-7.042384;-7.042384;-7.042383;-7.042383;-7.0423822;-7.042381;-7.0423794;-7.0423775;-7.0423746;-7.042369;-7.0423613;-7.04235;-7.042332;-7.042306;-7.042267;-7.042207;-7.0421166;-7.041977;-7.041764;-7.041431;-7.040904;-7.0400524;-7.03864;-7.036222;-7.0319405;-7.0241003;-7.009315;-6.98081;-6.925099;-6.8157806;-6.6035705;-6.2093806;-5.557336;-4.6954675;-3.8592393;-3.2555313;-2.895838;-2.6974657;-2.588404;-2.5266535;-2.490367;-2.468312;-2.4545383;-2.4457564;-2.4400637;-2.4362946;-2.433398;-2.4203284;-2.3611;-2.3252776;-2.2856734;-1.8611891;-0.24173713;0.012880087;0.03739953;0.043324232;0.048182487;0.055152178;0.066214085;0.08440399;0.11537385;0.17011142;0.26976395;0.4506172;0.7543162;1.1748642;1.6080256;1.9363141;2.1368988;2.2481618;2.3090613;2.343272;2.3632162;2.3752575;2.3827362;2.387481;2.390537;2.3925273;2.3938317;2.394692;2.3952608;2.3956382;2.3958886;2.3960547;2.3961658;2.396239;2.3962884;2.3963208;2.3963425;2.396357;2.3963668;2.3963733;2.3963776;2.39638;2.3963823;2.3963835;2.3963845;2.3963852;2.396385
